State,District,Date,Confirmed,Active,Recovered,Deceased,NewConfirmed,NewDeceased,NewRecovered,NewDistrict,NewState
Uttar Pradesh,Sitapur,2020-05-01,20,3,17,0,0.0,0.0,0.0,Sitapur,Uttar Pradesh
Uttarakhand,Pauri Garhwal,2020-05-01,1,0,1,0,0.0,0.0,0.0,Garhwal,Uttarakhand
Tamil Nadu,Kanniyakumari,2020-05-01,16,6,10,0,0.0,0.0,0.0,Kanniyakumari,Tamil Nadu
Madhya Pradesh,Khandwa,2020-05-01,46,9,31,6,0.0,2.0,0.0,East Nimar,Madhya Pradesh
Tamil Nadu,Karur,2020-05-01,42,0,42,0,1.0,0.0,1.0,Karur,Tamil Nadu
Uttar Pradesh,Sultanpur,2020-05-01,3,3,0,0,0.0,0.0,0.0,Sultanpur,Uttar Pradesh
Madhya Pradesh,Jabalpur,2020-05-01,87,79,7,1,2.0,0.0,0.0,Jabalpur,Madhya Pradesh
Bihar,Banka,2020-05-01,3,3,0,0,0.0,0.0,0.0,Banka,Bihar
Bihar,Nalanda,2020-05-01,36,24,12,0,1.0,0.0,0.0,Nalanda,Bihar
Rajasthan,Pratapgarh,2020-05-01,2,0,2,0,0.0,0.0,0.0,Pratapgarh,Rajasthan
Jharkhand,Simdega,2020-05-01,2,1,1,0,0.0,0.0,0.0,Simdega,Jharkhand
Tamil Nadu,Thiruvarur,2020-05-01,30,12,18,0,0.0,0.0,2.0,Thiruvarur,Tamil Nadu
Gujarat,Aravalli,2020-05-01,19,18,0,1,0.0,0.0,0.0,Aravalli,Gujarat
Madhya Pradesh,Dewas,2020-05-01,26,12,7,7,2.0,0.0,0.0,Dewas,Madhya Pradesh
Gujarat,Porbandar,2020-05-01,3,0,3,0,0.0,0.0,0.0,Porbandar,Gujarat
Uttar Pradesh,Hathras,2020-05-01,5,1,4,0,1.0,0.0,0.0,Hathras,Uttar Pradesh
Haryana,Kurukshetra,2020-05-01,2,0,2,0,0.0,0.0,0.0,Kurukshetra,Haryana
Telangana,Rajanna Sircilla,2020-05-01,3,3,0,0,0.0,0.0,0.0,Rajanna Sircilla,Telangana
Jharkhand,Jamtara,2020-05-01,2,2,0,0,0.0,0.0,0.0,Jamtara,Jharkhand
Punjab,Tarn Taran,2020-05-01,14,14,0,0,0.0,0.0,0.0,Tarn Taran,Punjab
Andhra Pradesh,West Godavari,2020-05-01,58,39,19,0,2.0,0.0,8.0,West Godavari,Andhra Pradesh
Uttar Pradesh,Shahjahanpur,2020-05-01,1,0,1,0,0.0,0.0,0.0,Shahjahanpur,Uttar Pradesh
Chhattisgarh,Raipur,2020-05-01,6,1,5,0,0.0,0.0,0.0,Raipur,Chhattisgarh
Madhya Pradesh,Dhar,2020-05-01,49,47,1,1,1.0,0.0,0.0,Dhar,Madhya Pradesh
Telangana,Peddapalli,2020-05-01,2,1,1,0,0.0,0.0,0.0,Peddapalli,Telangana
Maharashtra,Jalgaon,2020-05-01,40,27,1,12,0.0,3.0,0.0,Jalgaon,Maharashtra
Uttar Pradesh,Meerut,2020-05-01,105,48,52,5,3.0,0.0,3.0,Meerut,Uttar Pradesh
West Bengal,Howrah,2020-05-01,79,79,0,0,0.0,0.0,0.0,Haora,West Bengal
Uttar Pradesh,Amroha,2020-05-01,26,13,12,1,0.0,0.0,6.0,Amroha,Uttar Pradesh
Jammu and Kashmir,Bandipore,2020-05-01,128,92,35,1,1.0,0.0,11.0,Bandipore,Jammu and Kashmir
Rajasthan,Udaipur,2020-05-01,8,4,4,0,0.0,0.0,0.0,Udaipur,Rajasthan
Uttar Pradesh,Ghaziabad,2020-05-01,65,20,44,1,3.0,1.0,0.0,Ghaziabad,Uttar Pradesh
Telangana,Kamareddy,2020-05-01,12,4,8,0,0.0,0.0,0.0,Kamareddy,Telangana
Punjab,Fazilka,2020-05-01,4,4,0,0,0.0,0.0,0.0,Fazilka,Punjab
Madhya Pradesh,Bhopal,2020-05-01,526,328,183,15,18.0,0.0,21.0,Bhopal,Madhya Pradesh
Jammu and Kashmir,Ganderbal,2020-05-01,14,1,13,0,0.0,0.0,8.0,Ganderbal,Jammu and Kashmir
Uttar Pradesh,Sambhal,2020-05-01,19,18,1,0,1.0,0.0,1.0,Sambhal,Uttar Pradesh
Jammu and Kashmir,Baramula,2020-05-01,85,56,26,3,1.0,0.0,5.0,Baramulla,Jammu and Kashmir
Punjab,Bathinda,2020-05-01,2,2,0,0,0.0,0.0,0.0,Bathinda,Punjab
Uttar Pradesh,Sant Kabir Nagar,2020-05-01,26,26,0,0,3.0,0.0,0.0,Sant Kabir Nagar,Uttar Pradesh
Jharkhand,Godda,2020-05-01,1,1,0,0,0.0,0.0,0.0,Godda,Jharkhand
Tamil Nadu,Kallakurichi,2020-05-01,9,6,3,0,0.0,0.0,0.0,Kallakurichi,Tamil Nadu
Uttar Pradesh,Mahrajganj,2020-05-01,7,1,6,0,0.0,0.0,0.0,Maharajganj,Uttar Pradesh
Madhya Pradesh,Chhindwara,2020-05-01,5,2,2,1,0.0,0.0,0.0,Chhindwara,Madhya Pradesh
Bihar,Darbhanga,2020-05-01,5,5,0,0,0.0,0.0,0.0,Darbhanga,Bihar
Punjab,Sri Muktsar Sahib,2020-05-01,4,3,1,0,0.0,0.0,1.0,Muktsar,Punjab
Telangana,Medchal Malkajgiri,2020-05-01,22,18,3,1,0.0,0.0,0.0,Medchal Malkajgiri,Telangana
Andhra Pradesh,Y.S.R.,2020-05-01,79,42,37,0,6.0,0.0,9.0,Y.S.R.,Andhra Pradesh
Punjab,Shahid Bhagat Singh Nagar,2020-05-01,23,4,18,1,0.0,0.0,0.0,Shahid Bhagat Singh Nagar,Punjab
Telangana,Karimnagar,2020-05-01,19,4,15,0,0.0,0.0,0.0,Karimnagar,Telangana
Tamil Nadu,Kancheepuram,2020-05-01,27,17,9,1,2.0,0.0,0.0,Kancheepuram,Tamil Nadu
Uttar Pradesh,Auraiya,2020-05-01,10,6,4,0,0.0,0.0,0.0,Auraiya,Uttar Pradesh
Uttar Pradesh,Shamli,2020-05-01,27,3,24,0,0.0,0.0,0.0,Shamli,Uttar Pradesh
Tamil Nadu,Thiruvallur,2020-05-01,62,18,44,0,6.0,0.0,14.0,Thiruvallur,Tamil Nadu
Andhra Pradesh,Srikakulam,2020-05-01,5,5,0,0,0.0,0.0,0.0,Srikakulam,Andhra Pradesh
Odisha,Cuttack,2020-05-01,1,0,1,0,0.0,0.0,0.0,Cuttack,Odisha
Chhattisgarh,Rajnandgaon,2020-05-01,1,0,1,0,0.0,0.0,0.0,Rajnandgaon,Chhattisgarh
Madhya Pradesh,Indore,2020-05-01,1515,1266,177,72,29.0,4.0,0.0,Indore,Madhya Pradesh
Puducherry,Puducherry,2020-05-01,7,3,4,0,0.0,0.0,0.0,Puducherry,Puducherry
Gujarat,Anand,2020-05-01,74,40,30,4,0.0,0.0,6.0,Anand,Gujarat
Gujarat,Sabar Kantha,2020-05-01,3,0,3,0,0.0,0.0,1.0,Sabar Kantha,Gujarat
Maharashtra,Gondiya,2020-05-01,1,0,1,0,0.0,0.0,0.0,Gondiya,Maharashtra
Jharkhand,Garhwa,2020-05-01,3,3,0,0,0.0,0.0,0.0,Garhwa,Jharkhand
Madhya Pradesh,Hoshangabad,2020-05-01,35,15,17,3,0.0,0.0,3.0,Hoshangabad,Madhya Pradesh
Bihar,Sitamarhi,2020-05-01,6,6,0,0,0.0,0.0,0.0,Sitamarhi,Bihar
Uttar Pradesh,Mainpuri,2020-05-01,5,5,0,0,0.0,0.0,0.0,Mainpuri,Uttar Pradesh
Haryana,Sonipat,2020-05-01,26,22,4,0,1.0,0.0,0.0,Sonipat,Haryana
Madhya Pradesh,Gwalior,2020-05-01,5,3,2,0,1.0,0.0,0.0,Gwalior,Madhya Pradesh
Puducherry,Mahe,2020-05-01,1,0,1,0,0.0,0.0,0.0,Mahe,Puducherry
West Bengal,Hooghly,2020-05-01,12,12,0,0,0.0,0.0,0.0,Hugli,West Bengal
Jammu and Kashmir,Jammu,2020-05-01,26,0,26,0,0.0,0.0,0.0,Jammu,Jammu and Kashmir
Uttar Pradesh,Gautam Buddha Nagar,2020-05-01,154,64,90,0,13.0,0.0,2.0,Gautam Buddha Nagar,Uttar Pradesh
Bihar,Bhagalpur,2020-05-01,5,4,1,0,0.0,0.0,0.0,Bhagalpur,Bihar
Rajasthan,Jhunjhunu,2020-05-01,42,6,36,0,0.0,0.0,3.0,Jhunjhunun,Rajasthan
Gujarat,Rajkot,2020-05-01,58,39,18,1,0.0,0.0,1.0,Rajkot,Gujarat
Maharashtra,Sindhudurg,2020-05-01,2,0,1,1,0.0,1.0,0.0,Sindhudurg,Maharashtra
Jharkhand,Palamu,2020-05-01,3,3,0,0,0.0,0.0,0.0,Palamu,Jharkhand
Uttar Pradesh,Kanpur Nagar,2020-05-01,222,201,17,4,12.0,0.0,0.0,Kanpur Nagar,Uttar Pradesh
Maharashtra,Hingoli,2020-05-01,15,14,1,0,0.0,0.0,0.0,Hingoli,Maharashtra
Telangana,Vikarabad,2020-05-01,37,30,6,1,0.0,0.0,0.0,Vikarabad,Telangana
Uttar Pradesh,Firozabad,2020-05-01,124,99,23,2,13.0,0.0,13.0,Firozabad,Uttar Pradesh
Madhya Pradesh,Mandsaur,2020-05-01,24,21,1,2,15.0,0.0,1.0,Mandsaur,Madhya Pradesh
Chhattisgarh,Unknown,2020-05-01,3,0,0,0,2.0,0.0,0.0,Unknown,Chhattisgarh
Punjab,Mansa,2020-05-01,13,9,4,0,0.0,0.0,1.0,Mansa,Punjab
Tamil Nadu,Salem,2020-05-01,32,8,24,0,0.0,0.0,1.0,Salem,Tamil Nadu
Madhya Pradesh,Burhanpur,2020-05-01,1,1,0,0,0.0,0.0,0.0,Burhanpur,Madhya Pradesh
Rajasthan,Baran,2020-05-01,1,1,0,0,0.0,0.0,0.0,Baran,Rajasthan
Odisha,Jajapur,2020-05-01,40,39,1,0,4.0,0.0,0.0,Jajapur,Odisha
Odisha,Kalahandi,2020-05-01,2,0,2,0,0.0,0.0,0.0,Kalahandi,Odisha
Jammu and Kashmir,Rajouri,2020-05-01,4,1,3,0,0.0,0.0,0.0,Rajouri,Jammu and Kashmir
Gujarat,Unknown,2020-05-01,0,0,1,0,0.0,0.0,0.0,Unknown,Gujarat
Uttar Pradesh,Kanpur Dehat,2020-05-01,1,1,0,0,0.0,0.0,0.0,Kanpur Dehat,Uttar Pradesh
Telangana,Mahabubabad,2020-05-01,1,0,1,0,0.0,0.0,0.0,Mahabubabad,Telangana
Maharashtra,Washim,2020-05-01,2,1,1,0,0.0,0.0,0.0,Washim,Maharashtra
Madhya Pradesh,Dindori,2020-05-01,1,1,0,0,0.0,0.0,0.0,Dindori,Madhya Pradesh
Telangana,Siddipet,2020-05-01,1,0,1,0,0.0,0.0,0.0,Siddipet,Telangana
Maharashtra,Akola,2020-05-01,39,30,8,1,0.0,0.0,0.0,Akola,Maharashtra
Haryana,Jhajjar,2020-05-01,28,28,0,0,4.0,0.0,0.0,Jhajjar,Haryana
Uttar Pradesh,Deoria,2020-05-01,1,1,0,0,0.0,0.0,0.0,Deoria,Uttar Pradesh
Punjab,Firozpur,2020-05-01,17,17,0,0,15.0,0.0,0.0,Firozpur,Punjab
Madhya Pradesh,Vidisha,2020-05-01,13,0,13,0,0.0,0.0,0.0,Vidisha,Madhya Pradesh
Uttar Pradesh,Shrawasti,2020-05-01,5,4,0,1,0.0,0.0,0.0,Shravasti,Uttar Pradesh
Uttar Pradesh,Mau,2020-05-01,1,1,0,0,0.0,0.0,0.0,Mau,Uttar Pradesh
Punjab,Moga,2020-05-01,6,2,4,0,1.0,0.0,0.0,Moga,Punjab
Telangana,Kumuram Bheem Asifabad,2020-05-01,7,7,0,0,0.0,0.0,0.0,Kumuram Bheem Asifabad,Telangana
Madhya Pradesh,Tikamgarh,2020-05-01,2,2,0,0,0.0,0.0,0.0,Tikamgarh,Madhya Pradesh
Telangana,Nirmal,2020-05-01,20,9,11,0,0.0,0.0,0.0,Nirmal,Telangana
Uttar Pradesh,Mathura,2020-05-01,13,8,4,1,0.0,0.0,3.0,Mathura,Uttar Pradesh
Uttar Pradesh,Kannauj,2020-05-01,7,6,1,0,0.0,0.0,0.0,Kannauj,Uttar Pradesh
Jammu and Kashmir,Reasi,2020-05-01,1,1,0,0,0.0,0.0,0.0,Reasi,Jammu and Kashmir
Rajasthan,Kota,2020-05-01,204,72,125,7,7.0,0.0,16.0,Kota,Rajasthan
Tamil Nadu,Namakkal,2020-05-01,61,12,49,0,0.0,0.0,0.0,Namakkal,Tamil Nadu
Gujarat,Surendranagar,2020-05-01,1,1,0,0,0.0,0.0,0.0,Surendranagar,Gujarat
Uttar Pradesh,Siddharthnagar,2020-05-01,2,2,0,0,0.0,0.0,0.0,Siddharth Nagar,Uttar Pradesh
Madhya Pradesh,Ujjain,2020-05-01,147,117,5,25,9.0,1.0,0.0,Ujjain,Madhya Pradesh
Uttar Pradesh,Etah,2020-05-01,9,9,0,0,5.0,0.0,0.0,Etah,Uttar Pradesh
Maharashtra,Unknown,2020-05-01,1008,0,106,0,1007.0,-31.0,0.0,Unknown,Maharashtra
Uttar Pradesh,Bhadohi,2020-05-01,2,1,1,0,1.0,0.0,0.0,Bhadohi,Uttar Pradesh
Maharashtra,Amravati,2020-05-01,28,17,4,7,0.0,0.0,0.0,Amravati,Maharashtra
Jammu and Kashmir,Pulwama,2020-05-01,7,4,3,0,0.0,0.0,0.0,Pulwama,Jammu and Kashmir
Maharashtra,Ahmadnagar,2020-05-01,42,17,23,2,0.0,0.0,0.0,Ahmadnagar,Maharashtra
Madhya Pradesh,Other Region,2020-05-01,2,2,0,0,0.0,0.0,0.0,Other Region,Madhya Pradesh
Rajasthan,Tonk,2020-05-01,134,44,89,1,0.0,0.0,54.0,Tonk,Rajasthan
Tamil Nadu,Ramanathapuram,2020-05-01,18,8,10,0,0.0,0.0,0.0,Ramanathapuram,Tamil Nadu
Assam,Kamrup,2020-05-01,1,0,1,0,0.0,0.0,0.0,Kamrup,Assam
Rajasthan,Nagaur,2020-05-01,118,103,13,2,0.0,1.0,0.0,Nagaur,Rajasthan
Madhya Pradesh,Shahdol,2020-05-01,3,3,0,0,0.0,0.0,0.0,Shahdol,Madhya Pradesh
Madhya Pradesh,Anuppur,2020-05-01,2,2,0,0,0.0,0.0,0.0,Anuppur,Madhya Pradesh
Uttar Pradesh,Jalaun,2020-05-01,3,3,0,0,0.0,0.0,0.0,Jalaun,Uttar Pradesh
Punjab,Jalandhar,2020-05-01,105,93,8,4,16.0,0.0,0.0,Jalandhar,Punjab
Uttar Pradesh,Jaunpur,2020-05-01,8,3,5,0,0.0,0.0,1.0,Jaunpur,Uttar Pradesh
Uttar Pradesh,Budaun,2020-05-01,16,15,1,0,0.0,0.0,0.0,Budaun,Uttar Pradesh
Punjab,Hoshiarpur,2020-05-01,11,5,5,1,0.0,0.0,0.0,Hoshiarpur,Punjab
Jammu and Kashmir,Srinagar,2020-05-01,91,20,69,2,2.0,0.0,1.0,Srinagar,Jammu and Kashmir
Bihar,Purnia,2020-05-01,1,1,0,0,0.0,0.0,0.0,Purnia,Bihar
Tamil Nadu,Pudukkottai,2020-05-01,1,1,0,0,0.0,0.0,0.0,Pudukkottai,Tamil Nadu
Uttar Pradesh,Gorakhpur,2020-05-01,2,2,0,0,0.0,0.0,0.0,Gorakhpur,Uttar Pradesh
Jammu and Kashmir,Udhampur,2020-05-01,20,2,17,1,0.0,0.0,0.0,Udhampur,Jammu and Kashmir
Goa,North Goa,2020-05-01,6,0,6,0,0.0,0.0,0.0,North Goa,Goa
Maharashtra,Yavatmal,2020-05-01,79,69,10,0,0.0,0.0,0.0,Yavatmal,Maharashtra
Telangana,Mahabubnagar,2020-05-01,11,3,8,0,0.0,0.0,0.0,Mahbubnagar,Telangana
Bihar,Siwan,2020-05-01,30,5,25,0,0.0,0.0,0.0,Siwan,Bihar
Uttar Pradesh,Bijnor,2020-05-01,32,11,21,0,0.0,0.0,20.0,Bijnor,Uttar Pradesh
Tamil Nadu,Perambalur,2020-05-01,9,8,1,0,0.0,0.0,0.0,Perambalur,Tamil Nadu
Tamil Nadu,Ranipet,2020-05-01,39,6,33,0,0.0,0.0,0.0,Ranipet,Tamil Nadu
Madhya Pradesh,Harda,2020-05-01,3,3,0,0,2.0,0.0,0.0,Harda,Madhya Pradesh
Punjab,Gurdaspur,2020-05-01,4,3,0,1,0.0,0.0,0.0,Gurdaspur,Punjab
Uttar Pradesh,Ayodhya,2020-05-01,1,1,0,0,0.0,0.0,0.0,Faizabad,Uttar Pradesh
Punjab,Ludhiana,2020-05-01,76,66,6,4,13.0,0.0,0.0,Ludhiana,Punjab
Jammu and Kashmir,Ramban,2020-05-01,1,1,0,0,0.0,0.0,0.0,Ramban,Jammu and Kashmir
Uttar Pradesh,Jhansi,2020-05-01,4,4,0,0,0.0,0.0,0.0,Jhansi,Uttar Pradesh
Madhya Pradesh,Ashoknagar,2020-05-01,1,0,0,1,0.0,0.0,0.0,Ashoknagar,Madhya Pradesh
Uttar Pradesh,Bulandshahr,2020-05-01,51,38,12,1,0.0,0.0,3.0,Bulandshahr,Uttar Pradesh
Punjab,Kapurthala,2020-05-01,12,9,2,1,0.0,0.0,0.0,Kapurthala,Punjab
Haryana,Kaithal,2020-05-01,2,0,2,0,0.0,0.0,0.0,Kaithal,Haryana
Madhya Pradesh,Rewa,2020-05-01,2,2,0,0,0.0,0.0,0.0,Rewa,Madhya Pradesh
Assam,Other State,2020-05-01,1,0,1,0,0.0,0.0,0.0,Other State,Assam
Jammu and Kashmir,Samba,2020-05-01,4,0,4,0,0.0,0.0,0.0,Samba,Jammu and Kashmir
Gujarat,Tapi,2020-05-01,1,1,0,0,0.0,0.0,0.0,Tapi,Gujarat
Uttar Pradesh,Balrampur,2020-05-01,1,1,0,0,0.0,0.0,0.0,Balrampur,Uttar Pradesh
Bihar,Araria,2020-05-01,1,1,0,0,0.0,0.0,0.0,Araria,Bihar
Punjab,Barnala,2020-05-01,2,0,1,1,0.0,0.0,0.0,Barnala,Punjab
Telangana,Medak,2020-05-01,5,2,3,0,0.0,0.0,0.0,Medak,Telangana
Jammu and Kashmir,Kulgam,2020-05-01,11,8,3,0,0.0,0.0,1.0,Kulgam,Jammu and Kashmir
Jharkhand,Dhanbad,2020-05-01,2,0,2,0,0.0,0.0,0.0,Dhanbad,Jharkhand
Himachal Pradesh,Kangra,2020-05-01,5,0,4,1,0.0,0.0,0.0,Kangra,Himachal Pradesh
Punjab,Rupnagar,2020-05-01,5,2,2,1,0.0,0.0,0.0,Rupnagar,Punjab
Tamil Nadu,Thanjavur,2020-05-01,56,21,35,0,2.0,0.0,0.0,Thanjavur,Tamil Nadu
Maharashtra,Other States,2020-05-01,26,23,0,3,0.0,1.0,0.0,Other States,Maharashtra
Maharashtra,Solapur,2020-05-01,99,93,0,6,0.0,0.0,0.0,Solapur,Maharashtra
Maharashtra,Buldana,2020-05-01,21,3,17,1,0.0,0.0,0.0,Buldana,Maharashtra
Uttarakhand,Dehradun,2020-05-01,31,14,17,0,0.0,0.0,3.0,Dehradun,Uttarakhand
Assam,Kamrup Metropolitan,2020-05-01,1,0,1,0,-5.0,0.0,1.0,Kamrup Metropolitan,Assam
Madhya Pradesh,Morena,2020-05-01,14,1,13,0,1.0,0.0,0.0,Morena,Madhya Pradesh
Haryana,Karnal,2020-05-01,6,0,5,1,0.0,0.0,0.0,Karnal,Haryana
Arunachal Pradesh,Lohit,2020-05-01,1,0,1,0,0.0,0.0,0.0,Lohit,Arunachal Pradesh
Gujarat,Vadodara,2020-05-01,308,185,102,21,19.0,4.0,15.0,Vadodara,Gujarat
Uttar Pradesh,Banda,2020-05-01,7,4,3,0,3.0,0.0,3.0,Banda,Uttar Pradesh
Telangana,Khammam,2020-05-01,8,7,1,0,0.0,0.0,0.0,Khammam,Telangana
Uttarakhand,Haridwar,2020-05-01,7,2,5,0,0.0,0.0,0.0,Hardwar,Uttarakhand
Haryana,Yamunanagar,2020-05-01,3,0,3,0,0.0,0.0,0.0,Yamunanagar,Haryana
Delhi,North Delhi,2020-05-01,60,60,0,0,0.0,0.0,0.0,North Delhi,Delhi
Tamil Nadu,The Nilgiris,2020-05-01,9,0,9,0,0.0,0.0,0.0,The Nilgiris,Tamil Nadu
Madhya Pradesh,Khargone,2020-05-01,73,44,22,7,3.0,0.0,0.0,West Nimar,Madhya Pradesh
Punjab,S.A.S. Nagar,2020-05-01,92,59,31,2,6.0,0.0,0.0,Sahibzada Ajit Singh Nagar,Punjab
Telangana,Suryapet,2020-05-01,83,79,4,0,0.0,0.0,0.0,Suryapet,Telangana
Rajasthan,Jodhpur,2020-05-01,545,414,124,7,35.0,1.0,4.0,Jodhpur,Rajasthan
Madhya Pradesh,Raisen,2020-05-01,57,54,1,2,2.0,0.0,0.0,Raisen,Madhya Pradesh
Uttar Pradesh,Baghpat,2020-05-01,15,1,14,0,0.0,0.0,1.0,Baghpat,Uttar Pradesh
Uttarakhand,Nainital,2020-05-01,10,2,8,0,0.0,0.0,0.0,Nainital,Uttarakhand
Chhattisgarh,Surajpur,2020-05-01,3,3,0,0,0.0,0.0,0.0,Surajpur,Chhattisgarh
Delhi,West Delhi,2020-05-01,122,122,0,0,0.0,0.0,0.0,West Delhi,Delhi
Jharkhand,Giridih,2020-05-01,1,1,0,0,0.0,0.0,0.0,Giridih,Jharkhand
Odisha,Dhenkanal,2020-05-01,1,0,1,0,0.0,0.0,0.0,Dhenkanal,Odisha
Maharashtra,Chandrapur,2020-05-01,2,0,2,0,0.0,0.0,0.0,Chandrapur,Maharashtra
Uttar Pradesh,Unnao,2020-05-01,2,2,0,0,1.0,0.0,0.0,Unnao,Uttar Pradesh
Rajasthan,Pali,2020-05-01,12,10,2,0,0.0,0.0,0.0,Pali,Rajasthan
Madhya Pradesh,Shivpuri,2020-05-01,2,0,2,0,0.0,0.0,0.0,Shivpuri,Madhya Pradesh
Tamil Nadu,Madurai,2020-05-01,87,43,42,2,3.0,0.0,2.0,Madurai,Tamil Nadu
Punjab,Patiala,2020-05-01,65,62,2,1,1.0,0.0,0.0,Patiala,Punjab
Punjab,Pathankot,2020-05-01,25,15,9,1,0.0,0.0,0.0,Pathankot,Punjab
Delhi,South East Delhi,2020-05-01,130,130,0,0,0.0,0.0,0.0,South East Delhi,Delhi
Delhi,North East Delhi,2020-05-01,25,25,0,0,0.0,0.0,0.0,North East Delhi,Delhi
Jammu and Kashmir,Kupwara,2020-05-01,55,36,19,0,6.0,0.0,0.0,Kupwara,Jammu and Kashmir
Madhya Pradesh,Shajapur,2020-05-01,7,0,6,1,1.0,1.0,2.0,Shajapur,Madhya Pradesh
Maharashtra,Thane,2020-05-01,943,754,172,17,0.0,1.0,0.0,Thane,Maharashtra
Maharashtra,Aurangabad,2020-05-01,131,101,22,8,0.0,1.0,0.0,Aurangabad,Maharashtra
Gujarat,Dang,2020-05-01,2,2,0,0,0.0,0.0,0.0,Dang,Gujarat
Bihar,Madhubani,2020-05-01,18,18,0,0,13.0,0.0,0.0,Madhubani,Bihar
Tamil Nadu,Sivaganga,2020-05-01,12,2,10,0,0.0,0.0,0.0,Sivaganga,Tamil Nadu
Madhya Pradesh,Sheopur,2020-05-01,4,0,4,0,0.0,0.0,0.0,Sheopur,Madhya Pradesh
Uttar Pradesh,Bahraich,2020-05-01,9,9,0,0,0.0,0.0,0.0,Bahraich,Uttar Pradesh
Haryana,Italians,2020-05-01,14,0,14,0,0.0,0.0,0.0,Italians,Haryana
Punjab,Fatehgarh Sahib,2020-05-01,3,1,2,0,1.0,0.0,0.0,Fatehgarh Sahib,Punjab
Uttar Pradesh,Basti,2020-05-01,25,11,13,1,2.0,0.0,0.0,Basti,Uttar Pradesh
Tamil Nadu,Nagapattinam,2020-05-01,45,3,42,0,1.0,0.0,7.0,Nagappattinam,Tamil Nadu
Madhya Pradesh,Sagar,2020-05-01,5,4,1,0,0.0,0.0,0.0,Sagar,Madhya Pradesh
Jharkhand,Bokaro,2020-05-01,10,3,6,1,0.0,0.0,2.0,Bokaro,Jharkhand
Assam,Karimganj,2020-05-01,2,2,0,0,0.0,0.0,0.0,Karimganj,Assam
Jharkhand,Deoghar,2020-05-01,2,2,0,0,0.0,0.0,0.0,Deoghar,Jharkhand
Telangana,Sangareddy,2020-05-01,7,2,5,0,0.0,0.0,0.0,Sangareddy,Telangana
Uttar Pradesh,Bara Banki,2020-05-01,1,0,1,0,0.0,0.0,0.0,Barabanki,Uttar Pradesh
Goa,South Goa,2020-05-01,1,0,1,0,0.0,0.0,0.0,South Goa,Goa
Bihar,Saran,2020-05-01,6,5,1,0,0.0,0.0,0.0,Saran,Bihar
Gujarat,Valsad,2020-05-01,5,4,0,1,0.0,0.0,0.0,Valsad,Gujarat
Punjab,Faridkot,2020-05-01,6,4,2,0,0.0,0.0,0.0,Faridkot,Punjab
Uttar Pradesh,Etawah,2020-05-01,2,1,1,0,0.0,0.0,0.0,Etawah,Uttar Pradesh
Uttar Pradesh,Varanasi,2020-05-01,61,52,8,1,0.0,0.0,0.0,Varanasi,Uttar Pradesh
Maharashtra,Nanded,2020-05-01,3,2,0,1,0.0,1.0,0.0,Nanded,Maharashtra
Maharashtra,Bid,2020-05-01,1,0,1,0,0.0,0.0,0.0,Bid,Maharashtra
Tamil Nadu,Tenkasi,2020-05-01,35,27,8,0,0.0,0.0,3.0,Tenkasi,Tamil Nadu
Rajasthan,Karauli,2020-05-01,3,1,2,0,0.0,0.0,0.0,Karauli,Rajasthan
Uttar Pradesh,Bareilly,2020-05-01,8,1,6,1,0.0,0.0,0.0,Bareilly,Uttar Pradesh
Madhya Pradesh,Ratlam,2020-05-01,16,5,11,0,2.0,0.0,11.0,Ratlam,Madhya Pradesh
Uttar Pradesh,Unknown,2020-05-01,1,0,0,0,-80.0,-5.0,-48.0,Unknown,Uttar Pradesh
Uttarakhand,Almora,2020-05-01,1,0,1,0,0.0,0.0,0.0,Almora,Uttarakhand
Andhra Pradesh,Visakhapatnam,2020-05-01,25,5,20,0,2.0,0.0,0.0,Visakhapatnam,Andhra Pradesh
Jammu and Kashmir,Shupiyan,2020-05-01,74,57,17,0,2.0,0.0,4.0,Shupiyan,Jammu and Kashmir
Gujarat,Patan,2020-05-01,18,5,12,1,1.0,0.0,1.0,Patan,Gujarat
Bihar,Madhepura,2020-05-01,2,2,0,0,0.0,0.0,0.0,Madhepura,Bihar
Assam,South Salmara Mancachar,2020-05-01,1,0,1,0,0.0,0.0,0.0,South Salmara Mankachar,Assam
Gujarat,Mahesana,2020-05-01,11,6,5,0,0.0,0.0,0.0,Mahesana,Gujarat
Rajasthan,Dausa,2020-05-01,21,13,8,0,0.0,0.0,0.0,Dausa,Rajasthan
Kerala,Kollam,2020-05-01,20,12,8,0,-3.0,0.0,-3.0,Kollam,Kerala
Tripura,North Tripura,2020-05-01,1,0,1,0,0.0,0.0,0.0,North Tripura,Tripura
Rajasthan,Sawai Madhopur,2020-05-01,8,4,4,0,0.0,0.0,0.0,Sawai Madhopur,Rajasthan
Chandigarh,Chandigarh,2020-05-01,88,70,18,0,14.0,0.0,0.0,Chandigarh,Chandigarh
Telangana,Unknown,2020-05-01,29,0,148,0,0.0,0.0,22.0,Unknown,Telangana
Uttar Pradesh,Gonda,2020-05-01,2,2,0,0,0.0,0.0,0.0,Gonda,Uttar Pradesh
Gujarat,Bhavnagar,2020-05-01,47,21,21,5,0.0,0.0,0.0,Bhavnagar,Gujarat
Rajasthan,Hanumangarh,2020-05-01,11,1,10,0,0.0,0.0,0.0,Hanumangarh,Rajasthan
Rajasthan,Bharatpur,2020-05-01,111,23,86,2,0.0,0.0,80.0,Bharatpur,Rajasthan
