Date,NewConfirmed,Confirmed,NewRecovered,Recovered,NewDeceased,Deceased,Active,doubling_time_last_2days,doubling_time_last_5days,doubling_time_last_7days,doubling_time_last_10days,State
2020-05-29,39,2197,3,1949,2,42,206,77.39936602221509,63.891309381944254,67.67598855515186,75.79625879111326,Punjab
2020-05-30,36,2233,18,1967,2,44,222,85.29373375291904,59.187137025613204,60.169033509530365,71.9809746007932,Punjab
2020-05-31,30,2263,20,1987,1,45,231,103.87811574414698,61.500537769759255,57.8705523968165,63.50507920672665,Punjab
2020-06-01,38,2301,13,2000,-1,44,257,83.24870077138182,54.01544396882574,54.79214134733999,58.76816965940341,Punjab
2020-06-02,41,2342,17,2017,2,46,279,78.49265137063381,54.22628489641661,53.51494027438189,54.025803397651636,Punjab
2020-06-03,34,2376,12,2029,1,47,300,96.18269957854694,55.83374097970482,50.41775746432489,52.28542984554556,Punjab
2020-06-04,39,2415,14,2043,0,47,325,85.1485843477449,53.312517592347476,51.28644001118736,50.628360557135316,Punjab
2020-06-05,46,2461,26,2069,1,48,344,73.47142137950554,51.555068824599154,49.906814482345325,49.42953978756137,Punjab
2020-06-06,54,2515,23,2092,2,50,373,63.86972163875818,48.629937019941146,45.95533463426213,45.27682666459186,Punjab
2020-06-07,93,2608,14,2106,1,51,451,38.17852579410457,37.199880635942435,38.741909401033524,40.41890152649446,Punjab
2020-06-08,55,2663,22,2128,2,53,482,66.42629430918008,35.45364080647917,37.774264218864325,39.359359143053524,Punjab
2020-06-09,56,2719,39,2167,2,55,497,66.61399095576803,34.76290119788533,35.98207399770181,37.758708498200356,Punjab
2020-06-10,86,2805,65,2232,0,55,518,44.51901927123623,31.75765186010709,32.410771259382855,34.996876337975834,Punjab
2020-06-11,82,2887,27,2259,4,59,569,48.1112292286024,34.10007627527402,30.39164632091692,33.13122932971594,Punjab
2020-06-12,99,2986,23,2282,4,63,641,41.115836183054334,30.273355639890042,28.265039529835672,30.332505286904894,Punjab
2020-06-13,77,3063,45,2327,2,65,671,54.44962103778474,29.091888173780884,30.17221905641516,29.16113522299269,Punjab
2020-06-14,77,3140,29,2356,2,67,717,55.83598842619774,30.719363641939307,29.44738235807673,28.44789146339989,Punjab
2020-06-15,127,3267,87,2443,4,71,753,34.96387623095759,28.02763681014697,26.426033379855514,26.496519812625646,Punjab
2020-03-14,3,3,1,1,0,0,2,,,,,Rajasthan
2020-03-15,1,4,2,3,0,0,1,4.818841679306419,,,,Rajasthan
2020-03-16,0,4,0,3,0,0,1,,,,,Rajasthan
2020-03-17,0,4,0,3,0,0,1,,,,,Rajasthan
2020-03-18,3,7,0,3,0,0,4,2.477225251693333,4.090339495506258,,,Rajasthan
2020-03-19,2,9,0,3,0,0,6,5.516174978900787,4.273778228378637,,,Rajasthan
2020-03-20,8,17,0,3,0,0,14,2.179746614503062,2.3952522177616933,2.7972024165718063,,Rajasthan
2020-03-21,7,24,0,3,0,0,21,4.020103254195933,1.934264036172708,2.7079696506417914,,Rajasthan
2020-03-22,4,28,0,3,0,0,25,8.99311221120384,2.5,2.4934503097561547,,Rajasthan
2020-03-23,4,32,0,3,0,0,29,10.381786139368867,2.732128466833645,2.333333333333333,2.9282255325488253,Rajasthan
2020-03-24,0,32,0,3,0,0,29,,5.479228930086415,3.192491147071045,3.333333333333333,Rajasthan
2020-03-25,6,38,0,3,0,0,35,8.06687395126515,7.541876123247856,3.3686196044385297,3.0788864463904217,Rajasthan
2020-03-26,2,40,0,3,0,0,37,27.026814667929802,9.71679104937366,5.670471468821309,3.010299956639812,Rajasthan
2020-03-27,10,50,0,3,0,0,47,6.21256743901078,7.765709298763475,6.610673075459112,3.525469956178875,Rajasthan
2020-03-28,4,54,0,3,0,0,51,18.012936684001176,6.623503483194858,7.3876087714238965,3.868528072345416,Rajasthan
2020-03-29,5,59,0,3,0,0,56,15.654897527811425,7.877544690577644,7.930725795734823,5.570471396027603,Rajasthan
2020-03-30,20,79,0,3,0,0,76,4.7490405290867335,5.092413798798914,5.3690008920496295,5.817950801256142,Rajasthan
2020-03-31,14,93,0,3,0,0,90,8.496968558140008,5.584703854160368,5.421182101658676,5.774325870975576,Rajasthan
2020-04-01,27,120,0,3,0,0,117,5.4387466199494385,4.340266122938583,4.4165082750002025,5.244139345502852,Rajasthan
2020-04-02,13,133,0,3,0,0,130,13.477830057546024,4.263885435795719,4.959522342166084,4.865511341540491,Rajasthan
2020-04-03,46,179,0,3,0,0,176,4.667081426550436,4.23716235260226,4.0487509521422655,4.47249541124746,Rajasthan
2020-04-04,27,206,22,25,1,1,180,9.86754060579124,4.357899595165023,3.8805726539184815,4.229094386544382,Rajasthan
2020-04-05,60,266,0,25,0,1,240,5.423259533316257,4.353914601541666,3.996570514696149,4.146923430779615,Rajasthan
2020-04-06,35,301,0,25,1,2,274,11.214707516423106,4.243267398270291,4.1311075055769315,4.034320489517559,Rajasthan
2020-04-07,42,343,0,25,0,2,316,10.613171222602618,5.329075820072441,4.619930920148278,3.9379044188682815,Rajasthan
2020-04-08,40,383,20,45,1,3,335,12.567881030094545,5.588465065471896,4.587402028349697,4.390933920841209,Rajasthan
2020-04-09,80,463,15,60,0,3,400,7.308130478783419,6.253236458210917,5.10556631407659,4.318330813266047,Rajasthan
2020-04-10,98,561,0,60,0,3,498,7.220514358912514,5.566457872439004,4.843096026777016,4.494449964414974,Rajasthan
2020-04-11,139,700,56,116,6,9,575,6.2626397444261634,4.85839552468683,5.014582849890157,4.17374694780685,Rajasthan
2020-04-12,104,804,5,121,2,11,672,10.007977391474817,4.673547521473898,4.938508463750309,4.61417233619806,Rajasthan
2020-04-13,93,897,0,121,0,11,765,12.665243131054476,5.240563938874288,5.047229781665968,4.711505900544704,Rajasthan
2020-04-14,108,1005,26,147,0,11,847,12.193961209016413,5.944435044050115,5.029533405277952,5.214587169895828,Rajasthan
2020-04-15,71,1076,0,147,0,11,918,20.30816080645811,8.061249363320549,5.753768405173616,5.4411621175638425,Rajasthan
2020-04-16,55,1131,17,164,0,11,956,27.808347094690628,10.155758403307717,6.920235610892442,5.809500277349661,Rajasthan
2020-04-17,98,1229,19,183,6,17,1029,16.68251695084065,11.005821463255787,8.62007299574152,5.945060677268024,Rajasthan
2020-04-18,122,1351,17,200,4,21,1130,14.647426310523697,11.714205988313374,9.348786651468007,6.472728295661958,Rajasthan
2020-04-19,127,1478,5,205,2,23,1250,15.429884907872829,10.917788815519877,9.715928739813624,7.155258260632478,Rajasthan
2020-04-20,98,1576,0,205,2,25,1346,21.593313299070214,10.445640142048855,10.784627344732744,8.540871473706023,Rajasthan
2020-04-21,159,1735,69,274,1,26,1435,14.42292492667551,10.051246337892463,10.15585486944506,9.011702320352214,Rajasthan
2020-04-22,153,1888,70,344,1,27,1517,16.403782129021106,10.355588327225522,9.46893049651123,9.313771778541962,Rajasthan
2020-04-23,76,1964,107,451,1,28,1485,35.12705855155818,12.190701776144662,10.350282940805297,10.34554719127161,Rajasthan
2020-04-24,70,2034,42,493,4,32,1509,39.58456040055193,13.585031567023616,11.858537717365804,10.88563808327332,Rajasthan
2020-04-25,49,2083,20,513,2,34,1536,58.23575900803254,18.95898657443682,14.140940780006476,11.349914445392649,Rajasthan
2020-04-26,102,2185,116,629,7,41,1515,28.99792998172289,23.722032995214768,14.850463944969105,12.046039519528232,Rajasthan
2020-04-27,77,2262,115,744,9,50,1468,40.027499210688866,24.533375242734323,18.29284546589048,13.448610253925033,Rajasthan
2020-04-28,102,2364,26,770,2,52,1542,31.431168178971948,23.050997125388218,21.58020956170752,14.758322883929395,Rajasthan
2020-04-29,76,2440,44,814,3,55,1571,43.810542622754795,21.908846993231133,22.35805856190464,15.857570775430071,Rajasthan
2020-04-30,144,2584,79,893,3,58,1633,24.176511089472648,20.663480359414443,20.27302606118688,17.401278844740062,Rajasthan
2020-05-01,82,2666,223,1116,4,62,1488,44.37471658356061,21.090118612172088,19.662151373588483,20.0876619247972,Rajasthan
2020-05-02,106,2772,126,1242,6,68,1462,35.555254016509025,21.767786120102254,20.390686856478744,20.115368565550337,Rajasthan
2020-05-03,114,2886,114,1356,3,71,1459,34.39733322674542,20.644935220795446,19.91621699883393,19.81172440307443,Rajasthan
2020-05-04,175,3061,82,1438,6,77,1546,23.54832105659816,20.45851837329496,18.77818357132663,18.006980047919278,Rajasthan
2020-05-05,97,3158,87,1525,12,89,1544,44.436419885417344,20.463758639203625,18.81062951023402,18.818998984495266,Rajasthan
2020-05-06,159,3317,214,1739,4,93,1485,28.22154553908325,19.308616026728238,19.4297133704027,18.106754727300046,Rajasthan
2020-05-07,110,3427,150,1889,6,99,1439,42.492454645126465,20.171466174297628,19.322636080050877,18.666601485923273,Rajasthan
2020-05-08,152,3579,122,2011,4,103,1465,31.943599411220134,22.16768981469851,18.989267159578734,18.093803474856948,Rajasthan
2020-05-09,129,3708,151,2162,3,106,1440,39.15066530314889,21.586143544782285,19.360016266726305,19.192562230573444,Rajasthan
2020-05-10,106,3814,79,2241,2,108,1465,49.18403720731832,24.82303268727491,22.06101581140498,19.356284940464786,Rajasthan
2020-05-11,174,3988,83,2324,5,113,1551,31.074928665869244,22.86035972735425,20.79284678072076,19.057123932979106,Rajasthan
2020-05-12,138,4126,130,2454,4,117,1555,40.75111519200764,24.3679825652377,22.231763594168452,19.3921521607209,Rajasthan
2020-05-13,202,4328,119,2573,4,121,1634,29.00371740255003,22.415568434890066,20.78666804877769,20.0121091551527,Rajasthan
2020-05-14,206,4534,65,2638,4,125,1771,29.813416349856826,20.04172306526412,20.51415221497199,19.165414434817734,Rajasthan
2020-05-15,213,4747,91,2729,0,125,1893,30.19703929508937,19.89252941380469,19.64224149967497,19.33723417995472,Rajasthan
2020-05-16,213,4960,215,2944,1,126,1890,31.583566459294786,18.825563501923398,18.467938013884027,18.747869934215245,Rajasthan
2020-05-17,242,5202,111,3055,5,131,2016,29.100950011269823,18.841908466050167,18.257647191549946,18.535342584685797,Rajasthan
2020-05-18,305,5507,163,3218,7,138,2151,24.33083831869494,17.826442068837146,16.805803221413314,17.524632835622562,Rajasthan
2020-05-19,338,5845,119,3337,5,143,2365,23.273020761763753,16.656285637221433,16.147541448431866,16.23644996326865,Rajasthan
2020-05-20,170,6015,67,3404,4,147,2464,48.353897170401744,17.971091335128996,17.166104406761438,16.86626975844051,Rajasthan
2020-05-21,212,6227,81,3485,4,151,2591,40.021978618793256,19.269985137701767,17.878979410317168,16.840872639178087,Rajasthan
2020-05-22,267,6494,195,3680,2,153,2661,33.01958922641909,21.022467556856423,18.005631255481997,17.082135944053068,Rajasthan
2020-05-23,248,6742,106,3786,7,160,2796,36.98960629366214,24.274955323061253,18.711062877513054,17.470537451083185,Rajasthan
2020-05-24,286,7028,62,3848,3,163,3017,33.36805611909134,22.266809881559862,19.894978226509746,17.664781537894292,Rajasthan
2020-05-25,272,7300,208,4056,4,167,3077,36.50816045749925,21.799868206067842,21.827699427473178,17.935407100508048,Rajasthan
2020-05-26,236,7536,220,4276,3,170,3090,43.57061071308872,23.28922257869416,21.522949945168246,18.7009369580367,Rajasthan
2020-05-27,280,7816,286,4562,3,173,3081,38.00005529933569,23.44623665567305,21.348415442088683,19.795557076090336,Rajasthan
2020-05-28,251,8067,253,4815,7,180,3072,43.85792882859218,25.13597752127248,22.36958657438092,21.5132769828646,Rajasthan
2020-05-29,298,8365,429,5244,4,184,2937,38.21659629317534,25.44929764470377,22.494374667248557,21.01719866768398,Rajasthan
2020-05-30,252,8617,495,5739,9,193,2685,46.70698954023371,25.85492958194563,23.80373541035489,21.337958052268878,Rajasthan
2020-05-31,214,8831,293,6032,1,194,2605,56.51133432013399,28.385487902015594,25.484167300575557,22.549468648958307,Rajasthan
2020-06-01,269,9100,181,6213,5,199,2688,46.20033321331053,28.763024935129717,25.728901586588105,23.111238751463944,Rajasthan
2020-06-02,273,9373,222,6435,4,203,2735,46.89954450087547,30.460809458143462,26.709359373362172,24.07337421714721,Rajasthan
2020-06-03,279,9652,309,6744,6,209,2699,47.262292889325686,30.55445986565516,27.04836707938533,24.818117228771005,Rajasthan
2020-06-04,210,9862,360,7104,4,213,2545,64.40739006601046,31.386642021757396,29.471858497092892,25.76779739732604,Rajasthan
2020-06-05,222,10084,255,7359,5,218,2507,62.27451690128221,33.754232207755884,30.86277763673165,27.206024218482966,Rajasthan
2020-06-06,253,10337,142,7501,13,231,2605,55.94479971682094,35.402049703007975,30.814086779255916,27.955341801756077,Rajasthan
2020-06-07,262,10599,253,7754,9,240,2605,55.385388501770684,37.029265171369815,31.81967088644619,29.28337350433995,Rajasthan
2020-06-08,277,10876,363,8117,6,246,2513,53.73469364709451,35.411793488908096,32.62410568250844,29.771609998176235,Rajasthan
2020-06-09,369,11245,211,8328,9,255,2662,41.54928591715703,31.8034520595816,31.762764392003216,28.683298207458,Rajasthan
2020-06-10,355,11600,241,8569,4,259,2772,44.601894845147115,30.064833490905162,29.892474965309674,28.55622401972527,Rajasthan
2020-06-11,238,11838,206,8775,6,265,2798,68.25808912894253,31.34851135818408,30.256226332724115,29.68745868251091,Rajasthan
2020-06-12,230,12068,236,9011,7,272,2785,72.04289222922664,33.324769951190255,31.33827129558907,31.0282661023645,Rajasthan
2020-06-13,333,12401,326,9337,10,282,2782,50.92964335624411,35.41758722801492,30.90121532936016,30.25679202532684,Rajasthan
2020-06-14,293,12694,229,9566,10,292,2836,59.36429371243258,38.45504772854811,31.390318752591575,30.11334139920604,Rajasthan
2020-06-15,287,12981,219,9785,9,301,2895,62.006315673850565,37.600723493138155,33.797181058473136,30.433620176650887,Rajasthan
2020-03-14,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-15,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-16,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-17,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-18,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-19,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-20,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-21,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-22,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-23,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-24,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-25,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-26,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-27,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-28,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-29,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-30,0,0,0,0,0,0,0,,,,,Sikkim
2020-03-31,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-01,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-02,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-03,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-04,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-05,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-06,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-07,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-08,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-09,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-10,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-11,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-12,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-13,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-14,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-15,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-16,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-17,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-18,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-19,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-20,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-21,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-22,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-23,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-24,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-25,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-26,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-27,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-28,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-29,0,0,0,0,0,0,0,,,,,Sikkim
2020-04-30,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-01,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-02,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-03,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-04,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-05,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-06,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-07,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-08,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-09,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-10,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-11,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-12,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-13,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-14,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-15,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-16,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-17,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-18,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-19,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-20,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-21,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-22,0,0,0,0,0,0,0,,,,,Sikkim
2020-05-23,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,Sikkim
2020-05-24,0,1,0,0,0,0,1,,0.0,0.0,0.0,Sikkim
2020-05-25,0,1,0,0,0,0,1,,0.0,0.0,0.0,Sikkim
2020-05-26,0,1,0,0,0,0,1,,0.0,0.0,0.0,Sikkim
2020-05-27,0,1,0,0,0,0,1,,,0.0,0.0,Sikkim
2020-05-28,0,1,0,0,0,0,1,,,0.0,0.0,Sikkim
2020-05-29,0,1,0,0,0,0,1,,,,0.0,Sikkim
2020-05-30,0,1,0,0,0,0,1,,,,0.0,Sikkim
2020-05-31,0,1,0,0,0,0,1,,,,0.0,Sikkim
2020-06-01,0,1,0,0,0,0,1,,,,,Sikkim
2020-06-02,0,1,0,0,0,0,1,,,,,Sikkim
2020-06-03,1,2,0,0,0,0,2,2.0,5.0,7.0,10.0,Sikkim
2020-06-04,0,2,0,0,0,0,2,,5.0,7.0,10.0,Sikkim
2020-06-05,1,3,0,0,0,0,3,3.419022582702909,3.154648767857287,4.4165082750002025,6.309297535714574,Sikkim
2020-06-06,4,7,0,0,0,0,7,1.636135798202503,1.7810359355401109,2.4934503097561547,3.5620718710802217,Sikkim
2020-06-07,0,7,0,0,0,0,7,,2.7664737783255613,2.4934503097561547,3.5620718710802217,Sikkim
2020-06-08,0,7,0,0,0,0,7,,2.7664737783255613,2.4934503097561547,3.5620718710802217,Sikkim
2020-06-09,6,13,3,3,0,0,10,2.2394290091721976,2.3635328987839763,2.5921704354202757,2.702381544273197,Sikkim
2020-06-10,0,13,0,3,0,0,10,,5.5985725229304935,2.5921704354202757,2.702381544273197,Sikkim
2020-06-11,0,13,0,3,0,0,10,,5.5985725229304935,3.308946058297566,2.702381544273197,Sikkim
2020-06-12,50,63,0,3,0,0,60,0.8784103492606786,1.5773243839286435,2.2082541375001012,2.0091295152570434,Sikkim
2020-06-13,0,63,2,5,0,0,58,,2.1960258731516964,2.2082541375001012,2.0091295152570434,Sikkim
2020-06-14,5,68,0,5,0,0,63,18.151634035778876,2.094659222859637,2.1340761256790493,2.220988171835361,Sikkim
2020-06-15,0,68,0,5,0,0,63,,2.094659222859637,2.9325229120034915,3.0486801795414986,Sikkim
2020-03-14,1,1,0,0,0,0,1,,,,,Tamil Nadu
2020-03-15,0,1,0,0,0,0,1,,,,,Tamil Nadu
2020-03-16,0,1,1,1,0,0,0,,,,,Tamil Nadu
2020-03-17,0,1,0,1,0,0,0,,,,,Tamil Nadu
2020-03-18,1,2,0,1,0,0,1,2.0,5.0,,,Tamil Nadu
2020-03-19,1,3,0,1,0,0,2,3.419022582702909,3.154648767857287,,,Tamil Nadu
2020-03-20,0,3,0,1,0,0,2,,3.154648767857287,4.4165082750002025,,Tamil Nadu
2020-03-21,3,6,0,1,0,0,5,2.0,1.934264036172708,2.7079696506417914,,Tamil Nadu
2020-03-22,3,9,0,1,0,0,8,3.419022582702909,2.30422710309185,2.2082541375001012,,Tamil Nadu
2020-03-23,3,12,0,1,0,0,11,4.818841679306419,2.5,1.9526006195579089,2.7894294565112983,Tamil Nadu
2020-03-24,6,18,0,1,1,1,16,3.419022582702909,1.934264036172708,2.2082541375001012,2.3981246656813147,Tamil Nadu
2020-03-25,8,26,0,1,0,1,24,3.7699236930604827,2.3635328987839763,2.2468467947254034,2.127460535533632,Tamil Nadu
2020-03-26,3,29,0,1,0,1,27,12.695085619825447,2.961987054164186,2.138698578074945,2.0584683246043447,Tamil Nadu
2020-03-27,9,38,1,2,0,1,35,5.128908468363852,3.0066778084612453,2.628648880686453,2.3540891336663825,Tamil Nadu
2020-03-28,4,42,0,2,0,1,39,13.851383446452367,4.090339495506258,3.1497587612319657,2.626495350371936,Tamil Nadu
2020-03-29,8,50,0,2,0,1,47,7.951060680964884,5.299886264803002,3.3998841403111766,2.463725528699853,Tamil Nadu
2020-03-30,17,67,2,4,0,1,62,4.736721186559537,4.138702162047166,3.691663433236016,2.8726331706004657,Tamil Nadu
2020-03-31,57,124,2,6,0,1,117,2.2519805945927547,2.9303706479057072,3.1059254686526576,2.6425166653257244,Tamil Nadu
2020-04-01,110,234,0,6,0,1,227,2.183004761923608,2.017717743502041,2.3237411433247948,2.333503248769715,Tamil Nadu
2020-04-02,75,309,0,6,0,1,302,4.986308739052434,1.902872198170651,2.3151704243329734,2.438109786007733,Tamil Nadu
2020-04-03,102,411,0,6,0,1,404,4.8598946348655145,1.9106537106563963,2.1272217412173253,2.5109509693201937,Tamil Nadu
2020-04-04,74,485,2,8,2,3,474,8.373583986483547,2.5411092695214648,2.135458380569415,2.460714725126376,Tamil Nadu
2020-04-05,86,571,0,8,2,5,558,8.492352698172919,3.8850575701015697,2.2644504527444256,2.5579245715955143,Tamil Nadu
2020-04-06,50,621,5,13,1,6,602,16.514932577838092,4.9653102062462064,3.0117201332069063,2.573252763621898,Tamil Nadu
2020-04-07,69,690,6,19,1,7,664,13.157626957921162,6.689339353069875,4.48692686145603,2.6408941023242782,Tamil Nadu
2020-04-08,48,738,2,21,1,8,709,20.61335992532884,8.255783061884244,5.5731863830662425,2.889014618623141,Tamil Nadu
2020-04-09,96,834,6,27,0,8,799,11.336161155614848,9.14818273463452,6.856634695346501,3.636750767745213,Tamil Nadu
2020-04-10,77,911,17,44,1,9,858,15.698134868404393,9.043917134567137,7.696821694458787,5.09958852770791,Tamil Nadu
2020-04-11,58,969,0,44,1,10,915,22.46039938151576,10.206158195313416,9.174240744450255,6.064686574661441,Tamil Nadu
2020-04-12,106,1075,6,50,1,11,1014,13.35397955952755,9.2141451254229,8.842051433608686,7.209148555339774,Tamil Nadu
2020-04-13,98,1173,8,58,0,11,1104,15.889870037259154,10.160872530845237,9.143935050964963,7.848391916696674,Tamil Nadu
2020-04-14,31,1204,23,81,1,12,1111,53.14572364096124,12.428151830262518,9.913010911899393,9.291325158919594,Tamil Nadu
2020-04-15,38,1242,37,118,2,14,1110,44.613199860226004,13.96271274518943,12.183535180538854,10.0,Tamil Nadu
2020-04-16,25,1267,62,180,1,15,1072,69.56194877736797,21.089939489743237,14.709171356450556,11.405782577539911,Tamil Nadu
2020-04-17,56,1323,103,283,0,15,1025,32.053060822605055,28.800176316955515,15.58171584150915,11.874787393697154,Tamil Nadu
2020-04-18,49,1372,82,365,0,15,992,38.11889366840296,26.532928056506552,19.889537955994086,13.924450529012892,Tamil Nadu
2020-04-19,105,1477,46,411,0,15,1051,18.798875091019468,19.999627803382023,21.05473307963684,14.344179790360426,Tamil Nadu
2020-04-20,43,1520,46,457,2,17,1046,48.30743131462917,19.036393073406014,20.81871490440858,15.396393556618767,Tamil Nadu
2020-04-21,76,1596,178,635,1,18,943,28.41339816578093,18.47420847545944,19.347947737378657,17.540044174221553,Tamil Nadu
2020-04-22,33,1629,27,662,0,18,949,67.7370192657645,20.1852096044706,19.30661242615275,21.106682883444282,Tamil Nadu
2020-04-23,54,1683,90,752,2,20,911,42.509259703019794,26.54415997952016,20.160006222433005,20.695373465230123,Tamil Nadu
2020-04-24,72,1755,114,866,2,22,867,33.092938581916755,24.10803793156572,19.707731580502628,20.047880072451786,Tamil Nadu
2020-04-25,66,1821,94,960,1,23,838,37.55170979461988,26.278409024032698,23.17411969890339,19.108971664741627,Tamil Nadu
2020-04-26,64,1885,60,1020,1,24,841,40.13356355300386,23.744179868303675,22.544777160799534,19.57899437672362,Tamil Nadu
2020-04-27,52,1937,54,1074,0,24,839,50.94317409134131,24.656196793678287,25.056977564131174,20.098746248546234,Tamil Nadu
2020-04-28,121,2058,54,1128,1,25,905,22.878314242397394,21.760706487290054,20.75572309073584,20.89544695921211,Tamil Nadu
2020-04-29,104,2162,82,1210,2,27,925,28.120084803989805,20.190957942634455,19.37280025564072,19.67360701366317,Tamil Nadu
2020-04-30,161,2323,48,1258,0,27,1038,19.30080310901102,16.587894589674832,17.304539874286654,18.46624868725792,Tamil Nadu
2020-05-01,203,2526,54,1312,1,28,1186,16.547321183973388,13.0537844444348,14.826622240641367,15.801082441870475,Tamil Nadu
2020-05-02,231,2757,29,1341,1,29,1387,15.842258226408696,11.852377637617732,12.761270053408053,14.0436796783937,Tamil Nadu
2020-05-03,266,3023,38,1379,1,30,1614,15.0509801210023,10.338814191910062,10.900760604049204,12.74681094859124,Tamil Nadu
2020-05-04,527,3550,30,1409,1,31,2110,8.626711782261516,8.172206427506008,8.899330290776717,10.383266054363894,Tamil Nadu
2020-05-05,508,4058,76,1485,2,33,2540,10.365388201685457,7.310858306705053,7.705836583840956,9.039921128433113,Tamil Nadu
2020-05-06,771,4829,31,1516,2,35,3278,7.9695372911533955,6.183334409722532,6.630449827635276,7.587826188235793,Tamil Nadu
2020-05-07,580,5409,31,1547,2,37,3825,12.222142277262465,5.9567711031381645,6.372283793930192,7.172989255467062,Tamil Nadu
2020-05-08,600,6009,58,1605,3,40,4364,13.178440586340518,6.584961368111711,6.227615866086597,6.780771689886465,Tamil Nadu
2020-05-09,526,6535,219,1824,4,44,4667,16.520417720906824,7.273590889437041,6.293796636726963,6.701523156658548,Tamil Nadu
2020-05-10,669,7204,135,1959,3,47,5198,14.2236438054043,8.664404297663786,6.856163472647898,6.614003579780997,Tamil Nadu
2020-05-11,798,8002,92,2051,6,53,5898,13.195880864886734,8.849577395422434,7.145833866910037,6.505074707213776,Tamil Nadu
2020-05-12,716,8718,83,2134,8,61,6523,16.176442932556082,9.31320198362398,8.213333208933301,6.544433127201432,Tamil Nadu
2020-05-13,509,9227,41,2175,3,64,6988,24.430628030577388,10.04672893038464,9.085012573302516,7.25666954511834,Tamil Nadu
2020-05-14,447,9674,65,2240,2,66,7368,29.303650997625784,11.75601040294209,10.18941220753633,7.978657584430745,Tamil Nadu
2020-05-15,434,10108,359,2599,5,71,7438,31.589026013971246,14.83393254097657,11.124558967790177,9.3834932275152,Tamil Nadu
