State,District,Date,Confirmed,Active,Recovered,Deceased,NewConfirmed,NewDeceased,NewRecovered,NewDistrict,NewState
Arunachal Pradesh,Lohit,2020-05-13,1,0,1,0,0.0,0.0,0.0,Lohit,Arunachal Pradesh
Punjab,Moga,2020-05-13,59,55,4,0,0.0,0.0,0.0,Moga,Punjab
Mizoram,Saiha,2020-05-13,0,0,0,0,0.0,0.0,0.0,Saiha,Mizoram
Punjab,Pathankot,2020-05-13,29,17,11,1,0.0,0.0,0.0,Pathankot,Punjab
Telangana,Mancherial,2020-05-13,1,0,0,1,0.0,0.0,0.0,Mancherial,Telangana
Jammu and Kashmir,Samba,2020-05-13,11,7,4,0,0.0,0.0,0.0,Samba,Jammu and Kashmir
Arunachal Pradesh,East Siang,2020-05-13,0,0,0,0,0.0,0.0,0.0,East Siang,Arunachal Pradesh
Haryana,Palwal,2020-05-13,37,3,34,0,0.0,0.0,1.0,Palwal,Haryana
Maharashtra,Dhule,2020-05-13,71,49,16,6,8.0,0.0,0.0,Dhule,Maharashtra
Mizoram,Mamit,2020-05-13,0,0,0,0,0.0,0.0,0.0,Mamit,Mizoram
Bihar,Sheikhpura,2020-05-13,10,10,0,0,2.0,0.0,0.0,Sheikhpura,Bihar
Telangana,Warangal Rural,2020-05-13,0,0,0,0,0.0,0.0,0.0,Warangal Rural,Telangana
Madhya Pradesh,Chhatarpur,2020-05-13,0,0,0,0,0.0,0.0,0.0,Chhatarpur,Madhya Pradesh
Madhya Pradesh,Sidhi,2020-05-13,1,1,0,0,0.0,0.0,0.0,Sidhi,Madhya Pradesh
Madhya Pradesh,Burhanpur,2020-05-13,60,41,13,6,0.0,0.0,13.0,Burhanpur,Madhya Pradesh
Jammu and Kashmir,Rajouri,2020-05-13,4,0,4,0,0.0,0.0,0.0,Rajouri,Jammu and Kashmir
Uttarakhand,Haridwar,2020-05-13,7,2,5,0,0.0,0.0,0.0,Hardwar,Uttarakhand
Jammu and Kashmir,Udhampur,2020-05-13,22,2,19,1,0.0,0.0,0.0,Udhampur,Jammu and Kashmir
Madhya Pradesh,Panna,2020-05-13,1,1,0,0,0.0,0.0,0.0,Panna,Madhya Pradesh
Haryana,Kurukshetra,2020-05-13,3,1,2,0,0.0,0.0,0.0,Kurukshetra,Haryana
Rajasthan,Jalore,2020-05-13,42,41,0,1,28.0,0.0,0.0,Jalor,Rajasthan
Bihar,Sitamarhi,2020-05-13,7,5,1,1,0.0,0.0,0.0,Sitamarhi,Bihar
Gujarat,Chhota Udaipur,2020-05-13,17,3,14,0,0.0,0.0,1.0,Chhota Udaipur,Gujarat
Chhattisgarh,Bametara,2020-05-13,0,0,0,0,0.0,0.0,0.0,Bemetara,Chhattisgarh
Chhattisgarh,Bastar,2020-05-13,0,0,0,0,0.0,0.0,0.0,Bastar,Chhattisgarh
